#Qurey Time, Memory allocation , I/O Time , Total
0.06365 , 0.116 , 63.65 , 63.82965
0.063956 , 0.132 , 63.956 , 64.151956
0.064314 , 0.121 , 64.314 , 64.499314
0.06462 , 0.132 , 64.62 , 64.81662
0.064958 , 0.132 , 64.958 , 65.154958
0.065284 , 0.122 , 65.284 , 65.471284
0.065622 , 0.132 , 65.622 , 65.819622
0.06596 , 0.132 , 65.96 , 66.15796
0.066286 , 0.137 , 66.286 , 66.489286
0.066622 , 0.132 , 66.622 , 66.820622
0.06693 , 0.131 , 66.93 , 67.12793
0.067286 , 0.137 , 67.286 , 67.490286
0.067624 , 0.131 , 67.624 , 67.822624
0.067992 , 0.116 , 67.992 , 68.175992
0.06832 , 0.121 , 68.32 , 68.50932
0.068624 , 0.116 , 68.624 , 68.808624
0.068932 , 0.131 , 68.932 , 69.131932
0.070258 , 0.131 , 69.258 , 69.459258
0.069564 , 0.115 , 69.564 , 69.748564
0.06989 , 0.122 , 69.89 , 70.08189
0.070196 , 0.116 , 70.196 , 70.382196
0.07053 , 0.118 , 70.53 , 70.71853
0.085828 , 0.116 , 70.828 , 71.029828
0.071134 , 0.131 , 71.134 , 71.336134
0.07146 , 0.134 , 71.46 , 71.66546
0.071798 , 0.116 , 71.798 , 71.985798
0.072092 , 0.138 , 72.092 , 72.302092
0.07243 , 0.116 , 72.43 , 72.61843
0.072736 , 0.131 , 72.736 , 72.939736
0.07306 , 0.138 , 73.06 , 73.27106
0.0884 , 0.116 , 73.4 , 73.6044
0.073735 , 0.116 , 73.735 , 73.924735
0.090062 , 0.116 , 74.062 , 74.268062
0.0904 , 0.115 , 74.4 , 74.6054
0.074736 , 0.116 , 74.736 , 74.926736
0.075032 , 0.131 , 75.032 , 75.238032
0.07537 , 0.115 , 75.37 , 75.56037
0.076662 , 0.136 , 75.662 , 75.874662
0.076 , 0.116 , 76 , 76.192
0.076333 , 0.118 , 76.333 , 76.527333
0.076632 , 0.132 , 76.632 , 76.840632
0.07697 , 0.128 , 76.97 , 77.17497
0.077288 , 0.125 , 77.288 , 77.490288
0.077632 , 0.132 , 77.632 , 77.841632
0.07797 , 0.116 , 77.97 , 78.16397
0.078296 , 0.122 , 78.296 , 78.496296
0.078634 , 0.116 , 78.634 , 78.828634
0.07894 , 0.132 , 78.94 , 79.15094
0.079266 , 0.138 , 79.266 , 79.483266
0.079636 , 0.115 , 79.636 , 79.830636
0.079974 , 0.116 , 79.974 , 80.169974
